station_name,date,count
104TH STREET,2011-04-15,11646
104TH STREET,2011-04-22,12757
104TH STREET,2011-04-29,13397
104TH STREET,2011-05-06,11608
104TH STREET,2011-05-20,13702
104TH STREET,2011-05-27,14149
104TH STREET,2011-06-03,12863
104TH STREET,2011-06-10,14120
104TH STREET,2011-06-17,14195
104TH STREET,2011-06-24,14045
104TH STREET,2011-07-01,14365
104TH STREET,2011-07-08,12839
104TH STREET,2011-07-15,14081
104TH STREET,2011-07-22,14264
104TH STREET,2011-07-29,13942
104TH STREET,2011-08-05,14320
104TH STREET,2011-08-12,14203
104TH STREET,2011-08-19,13135
104TH STREET,2011-08-26,13364
104TH STREET,2011-09-02,11370
104TH STREET,2011-09-09,13407
104TH STREET,2011-09-16,16097
104TH STREET,2011-09-23,15977
104TH STREET,2011-09-30,12026
104TH STREET,2011-10-07,16056
104TH STREET,2011-10-14,15408
104TH STREET,2011-10-21,15888
104TH STREET,2011-10-28,16022
104TH STREET,2011-11-04,15328
104TH STREET,2011-11-11,15460
104TH STREET,2011-11-18,16119
104TH STREET,2011-11-25,13580
104TH STREET,2011-12-02,15636
104TH STREET,2011-12-09,15831
104TH STREET,2011-12-16,15843
104TH STREET,2011-12-23,15422
104TH STREET,2011-12-30,12079
104TH STREET,2012-01-06,13593
104TH STREET,2012-01-13,15089
104TH STREET,2012-01-20,14278
104TH STREET,2012-01-27,14402
104TH STREET,2012-02-03,15532
104TH STREET,2012-02-10,15676
104TH STREET,2012-02-17,15182
104TH STREET,2012-02-24,13522
104TH STREET,2012-03-02,15311
104TH STREET,2012-03-09,15794
104TH STREET,2012-03-16,15677
104TH STREET,2012-03-23,15709
104TH STREET,2012-03-30,12284
104TH STREET,2012-04-06,15048
104TH STREET,2012-04-13,13875
104TH STREET,2012-04-20,13264
104TH STREET,2012-04-27,15356
104TH STREET,2012-05-04,15514
104TH STREET,2012-05-11,15803
104TH STREET,2012-05-18,12516
104TH STREET,2012-05-25,12877
104TH STREET,2012-06-01,14040
104TH STREET,2012-06-08,12846
104TH STREET,2012-06-15,13886
104TH STREET,2012-06-22,13927
104TH STREET,2012-06-29,13935
104TH STREET,2012-07-06,12703
104TH STREET,2012-07-13,13789
104TH STREET,2012-07-20,13842
104TH STREET,2012-07-27,13444
104TH STREET,2012-08-03,11464
104TH STREET,2012-08-10,13765
104TH STREET,2012-08-17,13569
104TH STREET,2012-08-24,13671
104TH STREET,2012-08-31,14043
104TH STREET,2012-09-07,13583
104TH STREET,2012-09-14,12118
104TH STREET,2012-09-21,11412
104TH STREET,2012-09-28,11662
104TH STREET-LIBERTY AVENUE,2010-06-04,8312
104TH STREET-LIBERTY AVENUE,2010-06-11,9218
104TH STREET-LIBERTY AVENUE,2010-06-18,9217
104TH STREET-LIBERTY AVENUE,2010-06-25,9116
104TH STREET-LIBERTY AVENUE,2010-07-02,9129
104TH STREET-LIBERTY AVENUE,2010-07-09,8120
104TH STREET-LIBERTY AVENUE,2010-07-16,8848
104TH STREET-LIBERTY AVENUE,2010-07-23,8940
104TH STREET-LIBERTY AVENUE,2010-07-30,9066
104TH STREET-LIBERTY AVENUE,2010-08-06,8961
104TH STREET-LIBERTY AVENUE,2010-08-13,8696
104TH STREET-LIBERTY AVENUE,2010-08-20,8782
104TH STREET-LIBERTY AVENUE,2010-08-27,8637
104TH STREET-LIBERTY AVENUE,2010-09-03,9051
104TH STREET-LIBERTY AVENUE,2010-09-10,8141
104TH STREET-LIBERTY AVENUE,2010-09-17,9372
104TH STREET-LIBERTY AVENUE,2010-09-24,9433
104TH STREET-LIBERTY AVENUE,2010-10-01,9129
104TH STREET-LIBERTY AVENUE,2010-10-08,9420
104TH STREET-LIBERTY AVENUE,2010-10-15,8997
104TH STREET-LIBERTY AVENUE,2010-10-22,9561
104TH STREET-LIBERTY AVENUE,2010-10-29,9530
104TH STREET-LIBERTY AVENUE,2010-11-05,9255
104TH STREET-LIBERTY AVENUE,2010-11-12,9431
104TH STREET-LIBERTY AVENUE,2010-11-19,9580
104TH STREET-LIBERTY AVENUE,2010-11-26,7884
104TH STREET-LIBERTY AVENUE,2010-12-03,9435
104TH STREET-LIBERTY AVENUE,2010-12-10,9582
104TH STREET-LIBERTY AVENUE,2010-12-17,9381
104TH STREET-LIBERTY AVENUE,2010-12-24,8593
104TH STREET-LIBERTY AVENUE,2010-12-31,6815
104TH STREET-LIBERTY AVENUE,2011-01-07,8588
104TH STREET-LIBERTY AVENUE,2011-01-14,8626
104TH STREET-LIBERTY AVENUE,2011-01-21,8495
104TH STREET-LIBERTY AVENUE,2011-01-28,8565
104TH STREET-LIBERTY AVENUE,2011-02-04,9495
104TH STREET-LIBERTY AVENUE,2011-02-11,9599
104TH STREET-LIBERTY AVENUE,2011-02-18,9706
104TH STREET-LIBERTY AVENUE,2011-02-25,8773
104TH STREET-LIBERTY AVENUE,2011-03-04,9616
104TH STREET-LIBERTY AVENUE,2011-03-11,9475
104TH STREET-LIBERTY AVENUE,2011-03-18,9650
104TH STREET-LIBERTY AVENUE,2011-03-25,9491
104TH STREET-LIBERTY AVENUE,2011-04-01,9548
104TH STREET-LIBERTY AVENUE,2011-04-08,9536
104TH STREET-LIBERTY AVENUE,2011-04-15,9666
104TH STREET-LIBERTY AVENUE,2011-04-22,8879
104TH STREET-LIBERTY AVENUE,2011-04-29,9180
104TH STREET-LIBERTY AVENUE,2011-05-06,9757
104TH STREET-LIBERTY AVENUE,2011-05-20,9494
104TH STREET-LIBERTY AVENUE,2011-05-27,9689
104TH STREET-LIBERTY AVENUE,2011-06-03,8852
104TH STREET-LIBERTY AVENUE,2011-06-10,9713
104TH STREET-LIBERTY AVENUE,2011-06-17,9754
104TH STREET-LIBERTY AVENUE,2011-06-24,9582
104TH STREET-LIBERTY AVENUE,2011-07-01,9651
104TH STREET-LIBERTY AVENUE,2011-07-08,8401
104TH STREET-LIBERTY AVENUE,2011-07-15,9418
104TH STREET-LIBERTY AVENUE,2011-07-22,9265
104TH STREET-LIBERTY AVENUE,2011-07-29,9464
104TH STREET-LIBERTY AVENUE,2011-08-05,9385
104TH STREET-LIBERTY AVENUE,2011-08-12,9082
104TH STREET-LIBERTY AVENUE,2011-08-19,8917
104TH STREET-LIBERTY AVENUE,2011-08-26,9047
104TH STREET-LIBERTY AVENUE,2011-09-02,7830
104TH STREET-LIBERTY AVENUE,2011-09-09,8884
104TH STREET-LIBERTY AVENUE,2011-09-16,10675
104TH STREET-LIBERTY AVENUE,2011-09-23,10593
104TH STREET-LIBERTY AVENUE,2011-09-30,8008
104TH STREET-LIBERTY AVENUE,2011-10-07,9870
104TH STREET-LIBERTY AVENUE,2011-10-14,9878
104TH STREET-LIBERTY AVENUE,2011-10-21,10529
104TH STREET-LIBERTY AVENUE,2011-10-28,10321
104TH STREET-LIBERTY AVENUE,2011-11-04,10323
104TH STREET-LIBERTY AVENUE,2011-11-11,10129
104TH STREET-LIBERTY AVENUE,2011-11-18,10532
104TH STREET-LIBERTY AVENUE,2011-11-25,8249
104TH STREET-LIBERTY AVENUE,2011-12-02,10359
104TH STREET-LIBERTY AVENUE,2011-12-09,10466
104TH STREET-LIBERTY AVENUE,2011-12-16,10513
104TH STREET-LIBERTY AVENUE,2011-12-23,10248
104TH STREET-LIBERTY AVENUE,2011-12-30,7572
104TH STREET-LIBERTY AVENUE,2012-01-06,8659
104TH STREET-LIBERTY AVENUE,2012-01-13,9725
104TH STREET-LIBERTY AVENUE,2012-01-20,8957
104TH STREET-LIBERTY AVENUE,2012-01-27,9387
104TH STREET-LIBERTY AVENUE,2012-02-03,9936
104TH STREET-LIBERTY AVENUE,2012-02-10,10203
104TH STREET-LIBERTY AVENUE,2012-02-17,9997
104TH STREET-LIBERTY AVENUE,2012-02-24,9023
104TH STREET-LIBERTY AVENUE,2012-03-02,10007
104TH STREET-LIBERTY AVENUE,2012-03-09,10051
104TH STREET-LIBERTY AVENUE,2012-03-16,10154
104TH STREET-LIBERTY AVENUE,2012-03-23,10268
104TH STREET-LIBERTY AVENUE,2012-03-30,7774
104TH STREET-LIBERTY AVENUE,2012-04-06,9560
104TH STREET-LIBERTY AVENUE,2012-04-13,9057
104TH STREET-LIBERTY AVENUE,2012-04-20,9930
104TH STREET-LIBERTY AVENUE,2012-04-27,10198
104TH STREET-LIBERTY AVENUE,2012-05-04,10146
104TH STREET-LIBERTY AVENUE,2012-05-11,10068
104TH STREET-LIBERTY AVENUE,2012-05-18,9392
104TH STREET-LIBERTY AVENUE,2012-05-25,10043
104TH STREET-LIBERTY AVENUE,2012-06-01,9114
104TH STREET-LIBERTY AVENUE,2012-06-08,10157
104TH STREET-LIBERTY AVENUE,2012-06-15,9416
104TH STREET-LIBERTY AVENUE,2012-06-22,9308
104TH STREET-LIBERTY AVENUE,2012-06-29,9450
104TH STREET-LIBERTY AVENUE,2012-07-06,8283
104TH STREET-LIBERTY AVENUE,2012-07-13,9447
104TH STREET-LIBERTY AVENUE,2012-07-20,9142
104TH STREET-LIBERTY AVENUE,2012-07-27,9331
104TH STREET-LIBERTY AVENUE,2012-08-03,9202
104TH STREET-LIBERTY AVENUE,2012-08-10,9183
104TH STREET-LIBERTY AVENUE,2012-08-17,9037
104TH STREET-LIBERTY AVENUE,2012-08-24,8895
104TH STREET-LIBERTY AVENUE,2012-08-31,9204
104TH STREET-LIBERTY AVENUE,2012-09-07,8835
104TH STREET-LIBERTY AVENUE,2012-09-14,9721
104TH STREET-LIBERTY AVENUE,2012-09-21,9391
104TH STREET-LIBERTY AVENUE,2012-09-28,9391
109TH STREET-LIBERTY AVENUE,2010-06-04,11929
109TH STREET-LIBERTY AVENUE,2010-06-11,13432
109TH STREET-LIBERTY AVENUE,2010-06-18,13409
109TH STREET-LIBERTY AVENUE,2010-06-25,13285
109TH STREET-LIBERTY AVENUE,2010-07-02,13259
109TH STREET-LIBERTY AVENUE,2010-07-09,11858
109TH STREET-LIBERTY AVENUE,2010-07-16,12795
109TH STREET-LIBERTY AVENUE,2010-07-23,13039
109TH STREET-LIBERTY AVENUE,2010-07-30,13004
109TH STREET-LIBERTY AVENUE,2010-08-06,12817
109TH STREET-LIBERTY AVENUE,2010-08-13,12819
109TH STREET-LIBERTY AVENUE,2010-08-20,12557
109TH STREET-LIBERTY AVENUE,2010-08-27,12442
109TH STREET-LIBERTY AVENUE,2010-09-03,13349
109TH STREET-LIBERTY AVENUE,2010-09-10,11676
109TH STREET-LIBERTY AVENUE,2010-09-17,13674
109TH STREET-LIBERTY AVENUE,2010-09-24,13947
109TH STREET-LIBERTY AVENUE,2010-10-01,13614
109TH STREET-LIBERTY AVENUE,2010-10-08,14006
109TH STREET-LIBERTY AVENUE,2010-10-15,13198
109TH STREET-LIBERTY AVENUE,2010-10-22,13773
109TH STREET-LIBERTY AVENUE,2010-10-29,14304
109TH STREET-LIBERTY AVENUE,2010-11-05,13667
109TH STREET-LIBERTY AVENUE,2010-11-12,13760
109TH STREET-LIBERTY AVENUE,2010-11-19,13764
109TH STREET-LIBERTY AVENUE,2010-11-26,11112
109TH STREET-LIBERTY AVENUE,2010-12-03,13422
109TH STREET-LIBERTY AVENUE,2010-12-10,13527
109TH STREET-LIBERTY AVENUE,2010-12-17,13243
109TH STREET-LIBERTY AVENUE,2010-12-24,12052
109TH STREET-LIBERTY AVENUE,2010-12-31,9461
109TH STREET-LIBERTY AVENUE,2011-01-07,12171
109TH STREET-LIBERTY AVENUE,2011-01-14,11911
109TH STREET-LIBERTY AVENUE,2011-01-21,11680
109TH STREET-LIBERTY AVENUE,2011-01-28,11631
109TH STREET-LIBERTY AVENUE,2011-02-04,13352
109TH STREET-LIBERTY AVENUE,2011-02-11,13266
109TH STREET-LIBERTY AVENUE,2011-02-18,13741
109TH STREET-LIBERTY AVENUE,2011-02-25,12102
109TH STREET-LIBERTY AVENUE,2011-03-04,13654
109TH STREET-LIBERTY AVENUE,2011-03-11,13558
109TH STREET-LIBERTY AVENUE,2011-03-18,13644
109TH STREET-LIBERTY AVENUE,2011-03-25,13516
109TH STREET-LIBERTY AVENUE,2011-04-01,13611
109TH STREET-LIBERTY AVENUE,2011-04-08,14091
109TH STREET-LIBERTY AVENUE,2011-04-15,14189
109TH STREET-LIBERTY AVENUE,2011-04-22,12878
109TH STREET-LIBERTY AVENUE,2011-04-29,13389
109TH STREET-LIBERTY AVENUE,2011-05-06,14018
109TH STREET-LIBERTY AVENUE,2011-05-20,13536
109TH STREET-LIBERTY AVENUE,2011-05-27,13680
109TH STREET-LIBERTY AVENUE,2011-06-03,12142
109TH STREET-LIBERTY AVENUE,2011-06-10,13457
109TH STREET-LIBERTY AVENUE,2011-06-17,13469
109TH STREET-LIBERTY AVENUE,2011-06-24,13496
109TH STREET-LIBERTY AVENUE,2011-07-01,13438
109TH STREET-LIBERTY AVENUE,2011-07-08,12173
109TH STREET-LIBERTY AVENUE,2011-07-15,13645
109TH STREET-LIBERTY AVENUE,2011-07-22,13353
109TH STREET-LIBERTY AVENUE,2011-07-29,13178
109TH STREET-LIBERTY AVENUE,2011-08-05,13097
109TH STREET-LIBERTY AVENUE,2011-08-12,12975
109TH STREET-LIBERTY AVENUE,2011-08-19,12839
109TH STREET-LIBERTY AVENUE,2011-08-26,13121
109TH STREET-LIBERTY AVENUE,2011-09-02,11315
109TH STREET-LIBERTY AVENUE,2011-09-09,12825
109TH STREET-LIBERTY AVENUE,2011-09-16,15322
109TH STREET-LIBERTY AVENUE,2011-09-23,14987
109TH STREET-LIBERTY AVENUE,2011-09-30,11617
109TH STREET-LIBERTY AVENUE,2011-10-07,13855
109TH STREET-LIBERTY AVENUE,2011-10-14,14393
109TH STREET-LIBERTY AVENUE,2011-10-21,14779
109TH STREET-LIBERTY AVENUE,2011-10-28,14942
109TH STREET-LIBERTY AVENUE,2011-11-04,14733
109TH STREET-LIBERTY AVENUE,2011-11-11,14848
109TH STREET-LIBERTY AVENUE,2011-11-18,15136
109TH STREET-LIBERTY AVENUE,2011-11-25,11975
109TH STREET-LIBERTY AVENUE,2011-12-02,14968
109TH STREET-LIBERTY AVENUE,2011-12-09,14842
109TH STREET-LIBERTY AVENUE,2011-12-16,14815
109TH STREET-LIBERTY AVENUE,2011-12-23,14438
109TH STREET-LIBERTY AVENUE,2011-12-30,10811
109TH STREET-LIBERTY AVENUE,2012-01-06,11978
109TH STREET-LIBERTY AVENUE,2012-01-13,13775
109TH STREET-LIBERTY AVENUE,2012-01-20,12493
109TH STREET-LIBERTY AVENUE,2012-01-27,13663
109TH STREET-LIBERTY AVENUE,2012-02-03,14484
109TH STREET-LIBERTY AVENUE,2012-02-10,14926
109TH STREET-LIBERTY AVENUE,2012-02-17,14379
109TH STREET-LIBERTY AVENUE,2012-02-24,12806
109TH STREET-LIBERTY AVENUE,2012-03-02,14650
109TH STREET-LIBERTY AVENUE,2012-03-09,14875
109TH STREET-LIBERTY AVENUE,2012-03-16,14504
109TH STREET-LIBERTY AVENUE,2012-03-23,14823
109TH STREET-LIBERTY AVENUE,2012-03-30,11291
109TH STREET-LIBERTY AVENUE,2012-04-06,14018
109TH STREET-LIBERTY AVENUE,2012-04-13,13384
109TH STREET-LIBERTY AVENUE,2012-04-20,14926
109TH STREET-LIBERTY AVENUE,2012-04-27,14658
109TH STREET-LIBERTY AVENUE,2012-05-04,14675
109TH STREET-LIBERTY AVENUE,2012-05-11,14591
109TH STREET-LIBERTY AVENUE,2012-05-18,13263
109TH STREET-LIBERTY AVENUE,2012-05-25,14627
109TH STREET-LIBERTY AVENUE,2012-06-01,12643
109TH STREET-LIBERTY AVENUE,2012-06-08,14458
109TH STREET-LIBERTY AVENUE,2012-06-15,14168
109TH STREET-LIBERTY AVENUE,2012-06-22,13835
109TH STREET-LIBERTY AVENUE,2012-06-29,13709
109TH STREET-LIBERTY AVENUE,2012-07-06,11813
109TH STREET-LIBERTY AVENUE,2012-07-13,13682
109TH STREET-LIBERTY AVENUE,2012-07-20,13607
109TH STREET-LIBERTY AVENUE,2012-07-27,13611
109TH STREET-LIBERTY AVENUE,2012-08-03,13571
109TH STREET-LIBERTY AVENUE,2012-08-10,13323
109TH STREET-LIBERTY AVENUE,2012-08-17,13302
109TH STREET-LIBERTY AVENUE,2012-08-24,13184
109TH STREET-LIBERTY AVENUE,2012-08-31,13940
109TH STREET-LIBERTY AVENUE,2012-09-07,13058
109TH STREET-LIBERTY AVENUE,2012-09-14,14695
109TH STREET-LIBERTY AVENUE,2012-09-21,13804
109TH STREET-LIBERTY AVENUE,2012-09-28,14028
110TH STREET-8TH AVENUE,2010-06-04,36631
110TH STREET-8TH AVENUE,2010-06-11,38159
110TH STREET-8TH AVENUE,2010-06-18,39064
110TH STREET-8TH AVENUE,2010-06-25,39540
110TH STREET-8TH AVENUE,2010-07-02,40121
110TH STREET-8TH AVENUE,2010-07-09,37043
110TH STREET-8TH AVENUE,2010-07-16,39972
110TH STREET-8TH AVENUE,2010-07-23,41716
110TH STREET-8TH AVENUE,2010-07-30,41030
110TH STREET-8TH AVENUE,2010-08-06,40289
110TH STREET-8TH AVENUE,2010-08-13,39411
110TH STREET-8TH AVENUE,2010-08-20,38888
110TH STREET-8TH AVENUE,2010-08-27,37849
110TH STREET-8TH AVENUE,2010-09-03,39029
110TH STREET-8TH AVENUE,2010-09-10,38025
110TH STREET-8TH AVENUE,2010-09-17,41468
110TH STREET-8TH AVENUE,2010-09-24,43445
110TH STREET-8TH AVENUE,2010-10-01,43273
110TH STREET-8TH AVENUE,2010-10-08,40628
110TH STREET-8TH AVENUE,2010-10-15,40142
110TH STREET-8TH AVENUE,2010-10-22,40529
110TH STREET-8TH AVENUE,2010-10-29,40912
110TH STREET-8TH AVENUE,2010-11-05,41069
110TH STREET-8TH AVENUE,2010-11-12,40962
110TH STREET-8TH AVENUE,2010-11-19,40625
110TH STREET-8TH AVENUE,2010-11-26,35210
110TH STREET-8TH AVENUE,2010-12-03,37542
110TH STREET-8TH AVENUE,2010-12-10,39397
110TH STREET-8TH AVENUE,2010-12-17,38569
110TH STREET-8TH AVENUE,2010-12-24,35469
110TH STREET-8TH AVENUE,2010-12-31,28225
110TH STREET-8TH AVENUE,2011-01-07,36355
110TH STREET-8TH AVENUE,2011-01-14,36000
110TH STREET-8TH AVENUE,2011-01-21,35121
110TH STREET-8TH AVENUE,2011-01-28,35440
110TH STREET-8TH AVENUE,2011-02-04,37882
110TH STREET-8TH AVENUE,2011-02-11,38460
110TH STREET-8TH AVENUE,2011-02-18,39591
110TH STREET-8TH AVENUE,2011-02-25,34733
110TH STREET-8TH AVENUE,2011-03-04,38609
110TH STREET-8TH AVENUE,2011-03-11,39030
110TH STREET-8TH AVENUE,2011-03-18,42355
110TH STREET-8TH AVENUE,2011-03-25,39009
110TH STREET-8TH AVENUE,2011-04-01,39200
110TH STREET-8TH AVENUE,2011-04-08,40023
110TH STREET-8TH AVENUE,2011-04-15,40260
110TH STREET-8TH AVENUE,2011-04-22,37891
110TH STREET-8TH AVENUE,2011-04-29,38763
110TH STREET-8TH AVENUE,2011-05-06,40057
110TH STREET-8TH AVENUE,2011-05-20,40199
110TH STREET-8TH AVENUE,2011-05-27,39265
110TH STREET-8TH AVENUE,2011-06-03,35777
110TH STREET-8TH AVENUE,2011-06-10,39033
110TH STREET-8TH AVENUE,2011-06-17,38953
110TH STREET-8TH AVENUE,2011-06-24,38416
110TH STREET-8TH AVENUE,2011-07-01,37935
110TH STREET-8TH AVENUE,2011-07-08,35316
110TH STREET-8TH AVENUE,2011-07-15,38125
110TH STREET-8TH AVENUE,2011-07-22,38507
110TH STREET-8TH AVENUE,2011-07-29,39031
110TH STREET-8TH AVENUE,2011-08-05,38859
110TH STREET-8TH AVENUE,2011-08-12,38328
110TH STREET-8TH AVENUE,2011-08-19,36606
110TH STREET-8TH AVENUE,2011-08-26,37491
110TH STREET-8TH AVENUE,2011-09-02,29844
110TH STREET-8TH AVENUE,2011-09-09,36860
110TH STREET-8TH AVENUE,2011-09-16,42542
110TH STREET-8TH AVENUE,2011-09-23,38625
110TH STREET-8TH AVENUE,2011-09-30,31812
110TH STREET-8TH AVENUE,2011-10-07,42463
110TH STREET-8TH AVENUE,2011-10-14,40846
110TH STREET-8TH AVENUE,2011-10-21,42486
110TH STREET-8TH AVENUE,2011-10-28,42935
110TH STREET-8TH AVENUE,2011-11-04,41447
110TH STREET-8TH AVENUE,2011-11-11,42116
110TH STREET-8TH AVENUE,2011-11-18,41736
110TH STREET-8TH AVENUE,2011-11-25,36244
110TH STREET-8TH AVENUE,2011-12-02,40742
110TH STREET-8TH AVENUE,2011-12-09,42693
110TH STREET-8TH AVENUE,2011-12-16,42844
110TH STREET-8TH AVENUE,2011-12-23,40756
110TH STREET-8TH AVENUE,2011-12-30,31142
110TH STREET-8TH AVENUE,2012-01-06,37368
110TH STREET-8TH AVENUE,2012-01-13,39329
110TH STREET-8TH AVENUE,2012-01-20,38057
110TH STREET-8TH AVENUE,2012-01-27,39301
110TH STREET-8TH AVENUE,2012-02-03,41207
110TH STREET-8TH AVENUE,2012-02-10,41213
110TH STREET-8TH AVENUE,2012-02-17,41290
110TH STREET-8TH AVENUE,2012-02-24,36469
110TH STREET-8TH AVENUE,2012-03-02,41101
110TH STREET-8TH AVENUE,2012-03-09,42798
110TH STREET-8TH AVENUE,2012-03-16,42616
110TH STREET-8TH AVENUE,2012-03-23,42743
110TH STREET-8TH AVENUE,2012-03-30,31821
110TH STREET-8TH AVENUE,2012-04-06,41826
110TH STREET-8TH AVENUE,2012-04-13,39407
110TH STREET-8TH AVENUE,2012-04-20,43747
110TH STREET-8TH AVENUE,2012-04-27,42249
110TH STREET-8TH AVENUE,2012-05-04,43224
110TH STREET-8TH AVENUE,2012-05-11,42899
110TH STREET-8TH AVENUE,2012-05-18,38258
110TH STREET-8TH AVENUE,2012-05-25,45344
110TH STREET-8TH AVENUE,2012-06-01,41280
110TH STREET-8TH AVENUE,2012-06-08,44035
110TH STREET-8TH AVENUE,2012-06-15,42475
110TH STREET-8TH AVENUE,2012-06-22,42473
110TH STREET-8TH AVENUE,2012-06-29,42120
110TH STREET-8TH AVENUE,2012-07-06,38463
110TH STREET-8TH AVENUE,2012-07-13,40894
110TH STREET-8TH AVENUE,2012-07-20,40220
110TH STREET-8TH AVENUE,2012-07-27,40989
110TH STREET-8TH AVENUE,2012-08-03,40255
110TH STREET-8TH AVENUE,2012-08-10,39589
110TH STREET-8TH AVENUE,2012-08-17,39730
110TH STREET-8TH AVENUE,2012-08-24,39796
110TH STREET-8TH AVENUE,2012-08-31,40374
110TH STREET-8TH AVENUE,2012-09-07,38488
110TH STREET-8TH AVENUE,2012-09-14,42703
110TH STREET-8TH AVENUE,2012-09-21,41668
110TH STREET-8TH AVENUE,2012-09-28,41893
110TH STREET-BROADWAY,2010-06-04,75645
110TH STREET-BROADWAY,2010-06-11,80939
110TH STREET-BROADWAY,2010-06-18,81827
110TH STREET-BROADWAY,2010-06-25,73667
110TH STREET-BROADWAY,2010-07-02,65787
110TH STREET-BROADWAY,2010-07-09,59528
110TH STREET-BROADWAY,2010-07-16,61039
110TH STREET-BROADWAY,2010-07-23,59487
110TH STREET-BROADWAY,2010-07-30,58366
110TH STREET-BROADWAY,2010-08-06,71894
110TH STREET-BROADWAY,2010-08-13,71980
110TH STREET-BROADWAY,2010-08-20,70208
110TH STREET-BROADWAY,2010-08-27,70488
110TH STREET-BROADWAY,2010-09-03,76188
110TH STREET-BROADWAY,2010-09-10,76039
110TH STREET-BROADWAY,2010-09-17,83915
110TH STREET-BROADWAY,2010-09-24,65185
110TH STREET-BROADWAY,2010-10-01,61736
110TH STREET-BROADWAY,2010-10-08,82255
110TH STREET-BROADWAY,2010-10-15,80256
110TH STREET-BROADWAY,2010-10-22,83216
110TH STREET-BROADWAY,2010-10-29,84137
110TH STREET-BROADWAY,2010-11-05,83044
110TH STREET-BROADWAY,2010-11-12,82344
110TH STREET-BROADWAY,2010-11-19,79348
110TH STREET-BROADWAY,2010-11-26,72425
110TH STREET-BROADWAY,2010-12-03,78112
110TH STREET-BROADWAY,2010-12-10,84258
110TH STREET-BROADWAY,2010-12-17,83471
110TH STREET-BROADWAY,2010-12-24,77308
110TH STREET-BROADWAY,2010-12-31,60391
110TH STREET-BROADWAY,2011-01-07,73607
110TH STREET-BROADWAY,2011-01-14,75209
110TH STREET-BROADWAY,2011-01-21,76656
110TH STREET-BROADWAY,2011-01-28,77737
110TH STREET-BROADWAY,2011-02-04,83348
110TH STREET-BROADWAY,2011-02-11,82607
110TH STREET-BROADWAY,2011-02-18,81932
110TH STREET-BROADWAY,2011-02-25,75222
110TH STREET-BROADWAY,2011-03-04,81949
110TH STREET-BROADWAY,2011-03-11,83073
110TH STREET-BROADWAY,2011-03-18,62804
110TH STREET-BROADWAY,2011-03-25,79791
110TH STREET-BROADWAY,2011-04-01,82913
110TH STREET-BROADWAY,2011-04-08,84278
110TH STREET-BROADWAY,2011-04-15,82926
110TH STREET-BROADWAY,2011-04-22,78391
110TH STREET-BROADWAY,2011-04-29,79386
110TH STREET-BROADWAY,2011-05-06,83487
110TH STREET-BROADWAY,2011-05-20,89023
110TH STREET-BROADWAY,2011-05-27,82509
110TH STREET-BROADWAY,2011-06-03,76453
110TH STREET-BROADWAY,2011-06-10,81940
110TH STREET-BROADWAY,2011-06-17,83383
110TH STREET-BROADWAY,2011-06-24,81864
110TH STREET-BROADWAY,2011-07-01,82046
110TH STREET-BROADWAY,2011-07-08,73628
110TH STREET-BROADWAY,2011-07-15,81678
110TH STREET-BROADWAY,2011-07-22,78802
110TH STREET-BROADWAY,2011-07-29,75654
110TH STREET-BROADWAY,2011-08-05,76872
110TH STREET-BROADWAY,2011-08-12,74270
110TH STREET-BROADWAY,2011-08-19,71094
110TH STREET-BROADWAY,2011-08-26,72297
110TH STREET-BROADWAY,2011-09-02,60021
110TH STREET-BROADWAY,2011-09-09,79050
110TH STREET-BROADWAY,2011-09-16,88799
110TH STREET-BROADWAY,2011-09-23,91617
110TH STREET-BROADWAY,2011-09-30,67088
110TH STREET-BROADWAY,2011-10-07,90500
110TH STREET-BROADWAY,2011-10-14,87273
110TH STREET-BROADWAY,2011-10-21,93541
110TH STREET-BROADWAY,2011-10-28,92682
110TH STREET-BROADWAY,2011-11-04,91524
110TH STREET-BROADWAY,2011-11-11,90972
110TH STREET-BROADWAY,2011-11-18,91164
110TH STREET-BROADWAY,2011-11-25,79461
110TH STREET-BROADWAY,2011-12-02,85784
110TH STREET-BROADWAY,2011-12-09,90852
110TH STREET-BROADWAY,2011-12-16,91875
110TH STREET-BROADWAY,2011-12-23,87374
110TH STREET-BROADWAY,2011-12-30,62268
110TH STREET-BROADWAY,2012-01-06,77750
110TH STREET-BROADWAY,2012-01-13,81081
110TH STREET-BROADWAY,2012-01-20,81557
110TH STREET-BROADWAY,2012-01-27,87030
110TH STREET-BROADWAY,2012-02-03,89239
110TH STREET-BROADWAY,2012-02-10,89060
110TH STREET-BROADWAY,2012-02-17,87697
110TH STREET-BROADWAY,2012-02-24,80885
110TH STREET-BROADWAY,2012-03-02,88093
110TH STREET-BROADWAY,2012-03-09,86488
110TH STREET-BROADWAY,2012-03-16,80259
110TH STREET-BROADWAY,2012-03-23,86223
110TH STREET-BROADWAY,2012-03-30,66867
110TH STREET-BROADWAY,2012-04-06,87530
110TH STREET-BROADWAY,2012-04-13,80969
110TH STREET-BROADWAY,2012-04-20,88131
110TH STREET-BROADWAY,2012-04-27,88854
110TH STREET-BROADWAY,2012-05-04,88817
110TH STREET-BROADWAY,2012-05-11,90545
110TH STREET-BROADWAY,2012-05-18,83918
110TH STREET-BROADWAY,2012-05-25,89648
110TH STREET-BROADWAY,2012-06-01,79117
110TH STREET-BROADWAY,2012-06-08,88185
